id,title,price,discount,thumbnail,description,category_id,url,discount_rate,timestamp
68415041,Nước Hoa Ô Tô Cao Cấp Bullsone Grasse Diffuser - Hàng Chính Hãng,396000,277950,https://salt.tikicdn.com/ts/product/c4/9e/22/97e240e0007466de9930a08fcad5b95e.JPG,"Nước Hoa Ô Tô Cao Cấp Bullsone Grasse Diffuser - Hàng Chính Hãng được làm từ 100% tinh dầu thiên nhiên của Pháp.Hương thơm tự nhiên tạo cảm giác dễ chịu, thoải mái khi lái xe.Thiết kế đẹp, tạo thê...",8,https://tiki.vn/product-p68415041.html?spid=96988904,30,5/4/2024 11:49
132012434,"Dây ràng hàng xe máy, dây buộc ràng đồ đạc chiều dài 45cm - 210cm",19000,19000,https://salt.tikicdn.com/ts/product/37/03/7a/448fa3d528cd023b680e56c363b6b498.jpg,"Dây thun ràng hàng xe máy đồ đạcChất liệu: dây thun trònĐường kính sợi thun: 8mmKiểu: có 2 móc 2 đầuChịu tải: tối đa 20kgChiều dài: 45cm, 65cm, 130cm**ứng dụngSử dụng cột hàng, ...",8,https://tiki.vn/product-p132012434.html?spid=132012447,0,5/4/2024 11:49
133774793,Bơm lốp ô tô điện tử tự ngắt 12v công suất 120w đồng hồ điện tử bơm nhanh khỏe trong 60s,299000,299000,https://salt.tikicdn.com/ts/product/85/ec/53/0441c10d790782d2cbd20a96e902ab97.jpg, Công suất đầu ra: 120 ( W )Điện áp định mức: DC12 ( V )Cường độ dòng điện: 6ALưu lượng không khí: khoảng 20L / phútChiều dài dây nguồn: 300 cmChiều dài ống bơm:  50cmChất l...,8,https://tiki.vn/product-p133774793.html?spid=133774795,0,5/4/2024 11:49
116016110,Bộ 10 chi tiết Miếng dán Silicon chống xước hõm xe và tay nắm cửa ô tô - full logo hãng xe,65000,65000,https://salt.tikicdn.com/ts/product/77/6b/8f/3ebf3e8f818fe6c3a055e2252afd7f03.jpg,       (tặng kèm 2 miếng dán gương áp dụng cho bộ theo hãng ) Bộ 8 Miếng dán Silicon chống xước hõm tay nắm cửa ô tô   Sản phẩm gồm 8 miếng (4 miếng tay nắm và 4 miếng dán hõm) dùng cho 4 cánh cử...,8,https://tiki.vn/product-p116016110.html?spid=127482061,0,5/4/2024 11:49
44254985,Dung dịch chống bám nước trên kính xe Karshine KA-RO150,145000,137750,https://salt.tikicdn.com/ts/product/23/11/cf/594c03b23964e5b2b8591e3f40f9c37d.jpg,Giới thiệu Dung dịch chống bám nước trên kính xe Karshine KA-RO150Dung dịch chống bám nước trên kính xe Karshine KA-RO150 áp dụng công thức tiên tiến giúp sản phẩm phủ 1 lớp phin mỏng lên bề mặt kính...,8,https://tiki.vn/product-p44254985.html?spid=182774239,5,5/4/2024 11:49
168800870,Bộ 6 miếng vá xe đạp không cần dán keo (vá lạnh),25000,25000,https://salt.tikicdn.com/ts/product/e1/6f/b3/cb80cab128b47178cf87a60a8ea1543d.png,"Bộ 6 miếng vá xe đạp không cần dán keo (vá lạnh)6 miếng vào lốp, không cần bôi keo, không cần phải chờ như cách vá truyền thốngTrọng lượng: 0,31g Kích thước đơn: 3 * 3 * 0,07cm  ...",8,https://tiki.vn/product-p168800870.html?spid=168800871,0,5/4/2024 11:49
52418021,Máy sạc bình ắc quy 12V 100Ah thông minh tự ngắt khi đầy có chức năng khử sunfat bảo dưỡng phục hồi ắc quy có quạt tản nhiệt,155000,155000,https://salt.tikicdn.com/ts/product/4b/8f/cb/7ac97990e93e8b6c9497266f675f4a6e.jpg,"Tự động điều chỉnh sạc bằng CPU thông minh 3 giai đoạnSạc được cho cả bình khô và nước kín khí, ắc quy ô tô, xay máy từ 3-100AhTích hợp chức năng khử sunfat giúp bảo dưỡng ắc quy kéo dài tuổi thọChức ...",8,https://tiki.vn/product-p52418021.html?spid=52418022,0,5/4/2024 11:49
21804577,Găng Tay Xe Máy Ngón Cụt Gù Nhựa,109000,109000,https://salt.tikicdn.com/ts/product/30/24/ca/6e53fb41cb91452e6b82fb380296d0f9.jpg,"Chất liệu vải lưới Polyester thoáng mát, gù nhựa, lòng bàn tay đệm da nhám chống trượt bám cực tốtPad tản nhiệt tốt trên các ngónThiết kế mạnh mẽ, thời trang...",8,https://tiki.vn/product-p21804577.html?spid=248603734,0,5/4/2024 11:49
133783245,"Đèn Mini cảnh bảo an toàn - Thiết Kế Nhỏ Gọn Tiện Dụng - Đèn Cảnh Báo Gắn Đuôi Xe Đạp, Phụ kiện bánh xe đạp ",38000,38000,https://salt.tikicdn.com/ts/product/82/0e/c3/310172d1040aab2e9172b5f018f625c0.png,"Chi tiết sản phẩm:3 chế độ sáng/Flash/Flash chậmTrọng lượng: khoảng 20gKích thước: khoảng 5.5*3*1.5cmTính năng: Đèn Mini di động, thích hợp cho nhiều tình huống, cảnh báo an toàn...",8,https://tiki.vn/product-p133783245.html?spid=135816449,0,5/4/2024 11:49
120226267,Chai xịt chống kẹt kính cửa sổ ô tô bảo dưỡng phục hồi chi tiết nhựa gioăng cao su 268ml,79000,79000,https://salt.tikicdn.com/ts/product/53/e9/f1/074ccc6be4ae776cd27c62ee9631f5ee.jpg,"Đặc điểm: • Làm sạch và bảo dưỡng tất cả các bộ phận cao su. • Phục hồi màu sắc, duy trì độ đàn hồi và giữ cao su dẻo dai. • Ngăn chặn tình trạng đóng cứng (vào mùa đông) của vòng đệm cửa cao su. Bôi ...",8,https://tiki.vn/product-p120226267.html?spid=120226270,0,5/4/2024 11:49
102409936,"Combo 4 tấm che nắng cửa bên ô tô, che nắng bạc phản quang - núm hút chân không",38000,38000,https://salt.tikicdn.com/ts/product/44/cf/19/55a86a255459e711655760362955d070.jpg,       Bộ 4 tấm che nắng cửa bên ô tô   Thông tin chi tiết:   – Tên sản phẩm: Bộ 4 tấm che nắng cửa bên ô tô   – Màu: xanh dương   – Kích thước: 36x40x1(cm)   – Cân nặng:120gr   Chống nắng v...,8,https://tiki.vn/product-p102409936.html?spid=217926462,0,5/4/2024 11:49
174022003,"bao da chìa khoá Hyundai Creta 2022, Hyundai Stargazer 2022 2023 4 nút handmade da thật 008b",200000,200000,https://salt.tikicdn.com/ts/product/06/d7/fa/33acc58a4d5ecd52f55390116a27059a.jpg,"CHI TIẾT SẢN PHẨM ️ Nhiều màu sắc️ Chất liệu da bò thật️ Hoàn thiện khâu tay thủ côngBao da chìa khoá Hyundai Creta 2022, Hyundai Stargazer 2022 2023 4 nút handmade da thật 008b️ Phù hợp các dòng xe ...",8,https://tiki.vn/product-p174022003.html?spid=174022005,0,5/4/2024 11:49
95470617,Ví đựng giấy tờ xe ô tô dành cho hãng xe Toyota,33000,33000,https://salt.tikicdn.com/ts/product/30/a1/8e/29e128ec5c3464d499f55c798cd8c99b.jpg,"Ví đựng giấy tờ đăng kiểm ô tô dành cho hãng xe Toyota.Giấy tờ xe là những vật cần thiết khi bạn lái xe, với chất liệu là giấy có thể bị nhàu nát hay rách.Một chiếc ví nhỏ có thể giúp bạn yên tâm k...",8,https://tiki.vn/product-p95470617.html?spid=180596600,0,5/4/2024 11:49
120803119,Giá kẹp điện thoại dán taplo trên Ô tô chắc chắn sang trong trọng HN699 Tặng bút cảm ứng ĐT,52778,38618,https://salt.tikicdn.com/ts/product/ba/0f/c3/731808d8a83416592cbdb44ff9579f71.jpg,"Dễ dàng trả lời điện thoại trong lúc lái xeViệc di chuyển bằng ô tô, xe hơi khiến bạn khó sử dụng các thiết bị smartphone như điện thoại, máy tính bảng, thiết bị định vị GPS… Vì vậy, bạn đang cần tìm...",8,https://tiki.vn/product-p120803119.html?spid=122875474,27,5/4/2024 11:49
